source,target,bleed_genes
Non-neural ectoderm,EVL,"['axin2', 'btg2', 'c1qbp', 'cdx4', 'cst3', 'cxcr4a', 'ddx4', 'dkk1b', 'dld', 'ednraa', 'ephb3a', 'esrra', 'etv4', 'etv5b', 'fbln2', 'flrt3', 'foxa2', 'foxc1a', 'foxd3', 'foxp1b', 'fscn1a', 'fzd7a', 'fzd8a', 'gbx1', 'grhl2b', 'gsc', 'helb', 'her1', 'her5', 'her7', 'her8a', 'her9', 'hoxb1b', 'irx1b', 'irx7', 'itm2cb', 'jcada', 'kazald2', 'kirrel3l', 'klf2b', 'lamc1', 'lamp2', 'lft1', 'lft2', 'lhfpl6', 'lhx5', 'lmo4a', 'meis1b', 'meis3', 'mespab', 'mixl1', 'msgn1', 'msx1b', 'mych', 'myclb', 'mycn', 'myf5', 'ndr2', 'nog1', 'nrarpa', 'ntd5', 'otx1', 'otx2a', 'otx2b', 'pcdh10b', 'pcdh8', 'pknox1.1', 'plekhg5b', 'ppan', 'rab11fip4a', 'rasgef1ba', 'rfx2', 'rhov', 'ripply1', 'rnd1b', 'sall3b', 'shha', 'six3b', 'six4a', 'six4b', 'six7', 'skia', 'snai1a', 'sox3', 'sox5', 'sp5l', 'tbx1', 'tbx16', 'tbx16l', 'tbx6', 'tbxtb', 'tcf3b', 'tcf7', 'tcf7l1a', 'tead1a', 'tfap2a', 'tram1', 'tshz3b', 'twist2', 'unc5b', 'ved', 'wnt8a', 'xbp1', 'zeb1a', 'zeb1b', 'zic2a', 'zic3']"
Non-neural ectoderm,Ectoderm dorsal anterior,"['aplnra', 'arl4aa', 'arl4d', 'axin2', 'cdh1', 'cdh6', 'cdkn1ca', 'crabp2b', 'creb3l1', 'dkk1b', 'drll.2', 'drll.3', 'efemp2b', 'efna1a', 'erf', 'ets2', 'fbln2', 'fgf8a', 'flrt3', 'fn1b', 'foxa', 'foxa2', 'foxc1a', 'foxh1', 'foxn2b', 'gata5', 'gata6', 'grhl2b', 'her1', 'id3', 'ism1', 'jcada', 'kirrel3l', 'klf8', 'krt18a.1', 'krt8', 'lamb1a', 'lamc1', 'lbx2', 'lft1', 'lft2', 'lhfpl6', 'meis1b', 'mespab', 'mixl1', 'msgn1', 'msx1b', 'ndr2', 'nog1', 'notch1a', 'nrarpa', 'ntd5', 'osr1', 'pcdh10b', 'pcdh8', 'perp', 'pknox1.1', 'plekhg5b', 'prickle1b', 'rhov', 'ripply1', 'rnd1b', 'sdc4', 'shha', 'si:ch211-106e7.2', 'six4a', 'six4b', 'smtnl', 'snai1a', 'sox13', 'sox17', 'sox5', 'stox1', 'tbx16l', 'tbx6', 'tbxtb', 'tcf7', 'tead1a', 'tlcd5a', 'tshz3b', 'tuba1a', 'twist2', 'unc5b', 'vrtn', 'wnt11f2', 'wnt8a', 'xbp1', 'znfl2a']"
Non-neural ectoderm,Ectoderm dorsal posterior,"['aplnra', 'arl4aa', 'arl4d', 'baz1b', 'c1qbp', 'cdc14b', 'cdh1', 'cdkn1ca', 'cdx4', 'crabp2b', 'creb3l1', 'dbx1a', 'dkk1b', 'dld', 'drll.3', 'ednraa', 'efemp2b', 'efna1a', 'eppk1', 'erf', 'fbln2', 'flrt3', 'foxp1b', 'foxp2', 'fzd7a', 'gli2a', 'grhl2b', 'her7', 'her9', 'ism1', 'jcada', 'klf8', 'krt99', 'lamb1a', 'lamc1', 'lef1', 'map2k6', 'meis1b', 'mespab', 'mixl1', 'msx1b', 'ndr2', 'nog1', 'notch1a', 'olig4', 'osr1', 'otx2b', 'pcdh8', 'pknox1.1', 'ppan', 'prickle1b', 'rasl11b', 'rbbp4', 'rhov', 'ripply1', 'rnd1b', 'shha', 'si:ch211-106e7.2', 'six4b', 'six7', 'sox5', 'stox1', 'tbx16', 'tbx16l', 'tcf7', 'tcf7l1a', 'tcf7l1b', 'tlcd5a', 'tram1', 'tshz3b', 'tuba1a', 'tuba8l2', 'twist2', 'unc5b', 'znfl2a']"
Non-neural ectoderm,Ectoderm ventral anterior,"['ackr3b', 'admp', 'alcamb', 'aplnra', 'apoc1', 'arl4aa', 'arl4ab', 'axin2', 'bambia', 'baz1b', 'bmp2b', 'cdh1', 'cdh6', 'cdx1a', 'cdx4', 'chrd', 'crabp2b', 'dact2', 'dkk1b', 'dld', 'dlx3b', 'dnmt3bb.2', 'efna1a', 'efnb2b', 'elf1', 'ephb3a', 'esrra', 'fbln2', 'fezf2', 'fgf8a', 'flrt3', 'fn1a', 'fn1b', 'foxb1a', 'foxb1b', 'foxc1a', 'foxi1', 'foxp1b', 'foxp2', 'fzd7a', 'gata2a', 'gbx1', 'grhl2b', 'her1', 'her5', 'her6', 'her9', 'hoxb1b', 'irx7', 'ism1', 'jcada', 'kirrel3l', 'klf2a', 'klf3', 'krt18a.1', 'krt4', 'krt8', 'lamc1', 'lbx2', 'lef1', 'lft1', 'lft2', 'lima1a', 'lmo4a', 'map2k6', 'meis1b', 'mespab', 'msgn1', 'msx1b', 'msx3', 'mycn', 'myf5', 'ndr2', 'nog1', 'noto', 'nrarpa', 'ntd5', 'osr1', 'otx1', 'otx2a', 'otx2b', 'pcdh10b', 'pcdh8', 'perp', 'prdm1a', 'rbbp4', 'ripply1', 'rreb1a', 'sdc4', 'shha', 'six4a', 'six4b', 'six7', 'sox13', 'sox5', 'sp5l', 'sp8b', 'tagln2', 'tbx1', 'tbx16l', 'tbxta', 'tbxtb', 'tcf7', 'tcf7l1b', 'tead1a', 'tfap2a', 'tfap2c', 'tp63', 'tshz3b', 'tuba1a', 'twist2', 'unc5b', 'wnt11f2', 'wnt8a', 'xbp1', 'zeb1b', 'zeb2b']"
Non-neural ectoderm,Ectoderm ventral posterior,"['ackr3b', 'ahi1', 'alcamb', 'aldob', 'apoc1', 'arl4aa', 'atf6', 'bambia', 'baz1b', 'bmp2b', 'bmp7a', 'c1qbp', 'cdh1', 'cdkn1ca', 'crabp2b', 'creb3l2', 'dnmt3bb.2', 'epcam', 'erf', 'fbln2', 'fezf2', 'flrt3', 'fn1a', 'foxa', 'foxh1', 'foxn2b', 'foxp1b', 'foxp2', 'fzd7a', 'gli2a', 'grhl2b', 'gsc', 'her5', 'her8a', 'her9', 'id3', 'irx1b', 'ism1', 'klf3', 'klf8', 'krt18a.1', 'krt4', 'krt8', 'lamc1', 'lbx2', 'lima1a', 'map2k6', 'meis1b', 'meis3', 'msx3', 'mycla', 'myclb', 'mycn', 'myf5', 'nog1', 'nsd2', 'pcdh10b', 'perp', 'ppan', 'raraa', 'rasl11b', 'rbbp4', 'ripply1', 'rreb1a', 'shha', 'si:ch211-155e24.3', 'six3b', 'six4a', 'skia', 'sox11a', 'sox11b', 'sox19a', 'stox1', 'tbx1', 'tbx6', 'tfap2c', 'tlcd5a', 'tram1', 'tshz3b', 'tuba1a', 'twist2', 'unc5b', 'zic2a', 'znf185']"
Non-neural ectoderm,Neurectoderm posterior,"['add3b', 'aplnra', 'arl4aa', 'arl4d', 'atp2b1a', 'c1qbp', 'cdc14b', 'cdh1', 'cdkn1ca', 'cdx1a', 'crabp2b', 'creb3l1', 'cxcr4a', 'dld', 'drll.2', 'drll.3', 'efemp2b', 'efna1a', 'epcam', 'eppk1', 'erf', 'ets2', 'eve1', 'f11r.1', 'fbln2', 'flrt3', 'foxp1b', 'grhl1', 'grhl2b', 'her1', 'her7', 'ism1', 'jcada', 'kirrel3l', 'klf8', 'krt18a.1', 'krt8', 'krt99', 'lamb1a', 'lamc1', 'lbx2', 'lef1', 'lhfpl6', 'lhx5', 'mespab', 'mixl1', 'mych', 'mycla', 'nog1', 'notch1a', 'ntd5', 'oclna', 'pcdh10b', 'pcdh8', 'perp', 'pknox1.1', 'rasl11b', 'rbbp4', 'rcc1', 'rhov', 'ripply1', 'si:ch211-106e7.2', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six4a', 'six4b', 'six7', 'smtnl', 'sox11b', 'stox1', 'tbx16', 'tbx16l', 'tbx6', 'tcf7', 'tcf7l1a', 'tcf7l1b', 'tead1a', 'tgif1', 'tlcd5a', 'tram1', 'twist2', 'uhrf1', 'unc5b', 'ypel3', 'znf185', 'znfl2a']"
Non-neural ectoderm,Neuroectoderm anterior,"['aplnra', 'arl4ab', 'arl4d', 'axin2', 'cdc14b', 'cdh1', 'cdh6', 'cdkn1ca', 'crabp2b', 'creb3l1', 'cxcr4a', 'ddx4', 'dkk1b', 'drll.2', 'drll.3', 'efemp2b', 'efna1a', 'epcam', 'epha2a', 'eppk1', 'erf', 'f11r.1', 'fbln2', 'fgf8a', 'flrt3', 'fn1b', 'foxa', 'foxc1a', 'foxh1', 'foxn2b', 'gata6', 'gbx1', 'grhl1', 'grhl2b', 'her1', 'ism1', 'itgb5', 'itm2cb', 'jcada', 'kirrel3l', 'klf8', 'krt18a.1', 'krt4', 'krt8', 'krt99', 'lamc1', 'lbx2', 'lft1', 'lft2', 'lhfpl6', 'lmo4a', 'meis1b', 'meis3', 'meox1', 'mespab', 'mixl1', 'msgn1', 'nog1', 'notch1a', 'noto', 'nrarpa', 'ntd5', 'oclna', 'osr1', 'pcdh10b', 'pcdh8', 'pknox1.1', 'plekhg5b', 'prickle1b', 'rasl11b', 'rhov', 'ripply1', 'sall3b', 'sdc4', 'si:ch211-106e7.2', 'six4a', 'six4b', 'skilb', 'snai1a', 'sox13', 'sox5', 'stox1', 'tbx16l', 'tbx6', 'tbxtb', 'tcf7', 'tead1a', 'tph1b', 'tshz3b', 'tuba1a', 'tuba8l2', 'twist2', 'unc5b', 'vrtn', 'wnt8a', 'xbp1']"
Non-neural ectoderm,Tailbud NMP,"['add3b', 'ahi1', 'alcamb', 'aldob', 'aplnra', 'apoc1', 'arl4aa', 'atf6', 'atp2b1a', 'baz1b', 'bmp2b', 'bmp4', 'bmp7a', 'btg2', 'c1qbp', 'cdh1', 'cdkn1ca', 'cst3', 'cxcr4a', 'dnmt3bb.2', 'dynll1', 'efnb2a', 'elf1', 'epcam', 'eppk1', 'erf', 'f11r.1', 'fbln2', 'fezf2', 'fn1a', 'foxa', 'foxc1b', 'foxp1b', 'foxp2', 'gli2a', 'grhl1', 'grhl2b', 'her5', 'her6', 'her8a', 'her9', 'irx1b', 'ism1', 'krt18a.1', 'krt4', 'krt8', 'krt99', 'lamc1', 'lbx2', 'lft2', 'lhx1a', 'map2k6', 'meis3', 'mixl1', 'mycla', 'myclb', 'myf5', 'nasp', 'nog1', 'nsd2', 'ntd5', 'oclna', 'pcdh10b', 'perp', 'ppan', 'rasl11b', 'rbbp4', 'rcc1', 'rhov', 'ripply1', 'rnd1b', 'rreb1a', 'shha', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six3b', 'skia', 'sox11a', 'sox11b', 'stox1', 'tbx1', 'tbx6', 'tlcd5a', 'tram1', 'tuba1a', 'twist2', 'uhrf1', 'unc5b', 'ypel3', 'zic2a', 'zic2b', 'zic3', 'znf185']"
Non-neural ectoderm,tailbud PSM,"['add3b', 'ahi1', 'aldob', 'anp32e', 'apoc1', 'arl4ab', 'atf6', 'atp2b1a', 'baz1b', 'bmp7a', 'c1qbp', 'creb3l2', 'cst3', 'dnmt3bb.2', 'dynll1', 'ednraa', 'efna1a', 'erf', 'etv5b', 'f11r.1', 'fbln2', 'fezf2', 'fnbp1l', 'foxb1b', 'foxp1b', 'foxp2', 'fzd7a', 'gata6', 'grhl2b', 'gsc', 'her5', 'krt99', 'lamb1a', 'lamp2', 'lft2', 'lmo4a', 'map2k6', 'mns1', 'mycla', 'mycn', 'nasp', 'nog1', 'noto', 'nsd2', 'ppan', 'prdm1a', 'raraa', 'rbbp4', 'rcc1', 'rfx2', 'rnd1b', 'rrbp1b', 'sdc4', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six3b', 'skia', 'sox11b', 'sox32', 'stox1', 'tdgf1', 'tgif1', 'tram1', 'twist2', 'uhrf1', 'ypel3', 'zic3']"
Notochord early,Dorsal margin,"['ackr3b', 'admp', 'ahi1', 'arl4aa', 'arl4ab', 'atf6', 'bach1b', 'bmp2b', 'bmp4', 'c1qbp', 'cdh2', 'dact2', 'dbx1a', 'ddx4', 'dlx3b', 'drll.2', 'drll.3', 'elf1', 'epha2a', 'erf', 'foxa2', 'foxa3', 'foxc1b', 'foxh1', 'foxn2b', 'foxp1b', 'foxp2', 'gata5', 'grhl2b', 'gsc', 'her9', 'lamb1a', 'lamc1', 'lbx2', 'lft2', 'lhx5', 'meox1', 'msx3', 'myclb', 'notch1a', 'noto', 'otx2a', 'ppan', 'prickle1b', 'rab11fip4a', 'rasl11b', 'rrbp1b', 'sall3b', 'six3b', 'six4b', 'six7', 'szl', 'tbx6', 'tcf7l1a', 'tcf7l1b', 'tp63', 'tph1b', 'tram1', 'uncx4.1', 'xbp1', 'zic2b']"
Notochord early,EVL,"['axin2', 'baz1b', 'bmp4', 'bmp7a', 'btg2', 'cdx1a', 'creb3l2', 'cst3', 'cxcr4a', 'dbx1a', 'dld', 'dnmt3bb.2', 'efemp2b', 'efnb2a', 'erf', 'esrra', 'ets2', 'eve1', 'fezf2', 'fgf8a', 'fn1b', 'foxb1a', 'foxb1b', 'foxc1a', 'foxh1', 'foxn2b', 'foxp1b', 'fzd7a', 'fzd8a', 'gbx1', 'gli2a', 'gsc', 'helb', 'her5', 'her8a', 'irx1b', 'ism1', 'itm2cb', 'kazald2', 'lmo4a', 'map2k6', 'meis1b', 'meis3', 'mespab', 'mixl1', 'msgn1', 'msx3', 'mych', 'mycla', 'myf5', 'nsd2', 'otx1', 'otx2a', 'otx2b', 'ppan', 'prdm1a', 'rab11fip4a', 'raraa', 'rbbp4', 'rhov', 'ripply1', 'si:ch211-106e7.2', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six4a', 'six4b', 'six7', 'skilb', 'sox11a', 'sox11b', 'sox13', 'sox17', 'sox2', 'sox3', 'sox32', 'sp8b', 'tbx16l', 'tbx6', 'tcf7', 'tcf7l1a', 'tcf7l1b', 'tshz3b', 'uhrf1', 'vent', 'zeb2b', 'zic2b', 'zic3', 'znfl2a', 'zswim5']"
Notochord early,Ectoderm dorsal posterior,"['acvr1ba', 'admp', 'arl4d', 'atf6', 'cdh2', 'chrd', 'clic4', 'cst3', 'dact2', 'efnb2a', 'efnb2b', 'elf1', 'ephb3a', 'esrra', 'fn1b', 'fscn1a', 'gsc', 'itgb5', 'itm2cb', 'klf3', 'krt18a.1', 'krt99', 'lamb1a', 'lef1', 'meis1b', 'mespab', 'msgn1', 'notch1a', 'olig4', 'osr1', 'pcdh8', 'pknox1.1', 'rfx2', 'rhov', 'ripply1', 'six3b', 'six7', 'skilb', 'sox13', 'tagln2', 'tbx16l', 'tbx6', 'tcf3b', 'tcf7', 'tlcd5a', 'tram1', 'zswim5']"
Notochord early,Ectoderm ventral posterior,"['atf6', 'cdh2', 'clic4', 'dact2', 'ednraa', 'ephb3a', 'fgf8a', 'foxb1a', 'foxc1a', 'foxd3', 'foxp2', 'fzd7a', 'gsc', 'her6', 'her9', 'krt18a.1', 'lamc1', 'meis1b', 'mns1', 'myf5', 'notch1a', 'osr1', 'pknox1.1', 'prickle1b', 'rfx2', 'ripply1', 'sdc4', 'six4a', 'six7', 'skilb', 'snai1a', 'sox13', 'tbx6', 'tbxta', 'tcf3b', 'tcf7l1b', 'tdgf1', 'uncx4.1', 'wnt11f2', 'wnt8a', 'ypel3', 'zeb1a', 'zeb1b', 'zic3', 'zswim5']"
Notochord early,Mesoderm caudal,"['acvr1ba', 'add3b', 'ahi1', 'alcamb', 'aldob', 'arl4aa', 'bmp2b', 'btg2', 'cdh1', 'cdh2', 'cdh6', 'cst3', 'cxcr4a', 'dact2', 'dbx1a', 'dynll1', 'ednraa', 'elf1', 'etv4', 'etv5b', 'fezf2', 'fgf8a', 'fnbp1l', 'foxb1a', 'foxd3', 'foxd5', 'foxh1', 'foxn2b', 'foxp1b', 'gbx1', 'grhl2b', 'gsc', 'her6', 'hoxb1b', 'irx1b', 'jcada', 'klf2a', 'klf3', 'krt18a.1', 'krt8', 'lamc1', 'lhx5', 'mns1', 'mycla', 'notch1a', 'nsd2', 'oclna', 'olig4', 'otx2b', 'perp', 'prdm1a', 'prickle1b', 'rab11fip4a', 'raraa', 'rasgef1ba', 'rfx2', 'skia', 'smtnl', 'sox11a', 'sox17', 'sox19a', 'sox2', 'sox3', 'stox1', 'tbxta', 'tcf7l1b', 'tdgf1', 'tgif1', 'tuba1a', 'vgll4l', 'zeb1a', 'zic2b', 'zic3', 'znf185']"
Notochord early,Mesoderm ventral,"['acvr1ba', 'add3b', 'alcamb', 'aldob', 'atf6', 'atp2b1a', 'bmp2b', 'btg2', 'cdh1', 'cdh2', 'cdh6', 'cdx4', 'clic4', 'cst3', 'cxcr4a', 'dbx1a', 'dynll1', 'ednraa', 'epcam', 'esrra', 'etv5b', 'f11r.1', 'fezf2', 'fnbp1l', 'foxa', 'foxb1b', 'foxn2b', 'foxp1b', 'fzd8a', 'gbx1', 'grhl2b', 'her6', 'her7', 'her8a', 'hoxb1b', 'itgb5', 'klf2a', 'krt18a.1', 'krt8', 'lamp2', 'lef1', 'lhfpl6', 'mns1', 'mycla', 'notch1a', 'nrarpa', 'nsd2', 'oclna', 'otx1', 'rfx2', 'six3b', 'six7', 'sox11a', 'sox19a', 'sox2', 'sp5l', 'sp8b', 'stox1', 'tcf3b', 'tcf7l1a', 'tcf7l1b', 'tdgf1', 'tgif1', 'tram1', 'vgll4l', 'wnt11f2']"
Notochord early,Neurectoderm posterior,"['arl4d', 'atf6', 'bmp4', 'btg2', 'cdh2', 'clic4', 'cst3', 'drll.2', 'efnb2b', 'elf1', 'etv4', 'f11r.1', 'fn1b', 'foxc1a', 'foxd3', 'gsc', 'id3', 'itgb5', 'itm2cb', 'krt18a.1', 'krt8', 'krt99', 'lamb1a', 'lamp2', 'lef1', 'mespab', 'mns1', 'msgn1', 'oclna', 'olig4', 'osr1', 'pknox1.1', 'plekhg5b', 'rab11fip4a', 'rasgef1ba', 'rfx2', 'rhov', 'ripply1', 'sdc4', 'six3b', 'six4a', 'skilb', 'sox13', 'stox1', 'tbx16l', 'tbx6', 'tcf3b', 'tcf7', 'tcf7l1a', 'tram1', 'uncx4.1', 'vgll4l', 'wnt8a', 'ypel3', 'znfl2a', 'zswim5']"
Notochord early,Paraxial mesoderm,"['ackr3b', 'acvr1ba', 'add3b', 'ahi1', 'alcamb', 'aldob', 'atf6', 'atp2b1a', 'bmp4', 'c1qbp', 'cdh1', 'cdh2', 'cdh6', 'chrd', 'cst3', 'cxcr4a', 'ddx4', 'dynll1', 'ednraa', 'elf1', 'epcam', 'etv5b', 'f11r.1', 'fezf2', 'fnbp1l', 'foxb1a', 'foxb1b', 'foxh1', 'foxn2b', 'foxp1b', 'gbx1', 'grhl2b', 'her6', 'her8a', 'her9', 'itgb5', 'jcada', 'kirrel3l', 'klf2a', 'klf2b', 'klf3', 'krt18a.1', 'krt8', 'lamp2', 'lhfpl6', 'lhx5', 'mixl1', 'mns1', 'mycla', 'nasp', 'notch1a', 'nsd2', 'oclna', 'otx2b', 'perp', 'plekhg5b', 'prdm1a', 'rab11fip4a', 'rbbp4', 'rcc1', 'rfx2', 'smtnl', 'sox17', 'sox19a', 'sox2', 'sox3', 'stox1', 'szl', 'tcf7l1b', 'tdgf1', 'tfap2a', 'tgif1', 'tp63', 'tram1', 'uncx4.1', 'vgll4l', 'wnt11f2', 'ypel3', 'zc4h2', 'zeb1a', 'zeb1b', 'znfl2a']"
Notochord early,Prechordal plate early,"['acvr1ba', 'add3b', 'alcamb', 'aldob', 'anp32e', 'arl4aa', 'arl4ab', 'atp2b1a', 'cdc14b', 'cdh2', 'cdh6', 'cdx1a', 'creb3l2', 'cxcr4a', 'dact2', 'dld', 'dnmt3bb.2', 'dynll1', 'efemp2b', 'efnb2b', 'epcam', 'erf', 'esrra', 'ets2', 'etv5b', 'eve1', 'f11r.1', 'fbln2', 'flrt3', 'foxb1b', 'foxh1', 'foxp2', 'gbx1', 'helb', 'her8a', 'itm2cb', 'kirrel3l', 'lamb1a', 'lamc1', 'lamp2', 'lft1', 'lmo4a', 'map2k6', 'mns1', 'mycn', 'myf5', 'notch1a', 'nsd2', 'oclna', 'pknox1.1', 'plekhg5b', 'rbbp4', 'rcc1', 'rfx2', 'rhov', 'si:ch211-106e7.2', 'si:ch211-155e24.3', 'sox11a', 'sox11b', 'sox13', 'sox19a', 'sox2', 'stox1', 'tbx16l', 'tdgf1', 'tgif1', 'tlcd5a', 'tuba1a', 'vrtn', 'zc4h2', 'zic3', 'znfl2a']"
Paraxial mesoderm,Definitive endoderm early,"['add3b', 'anp32e', 'aplnra', 'arl4aa', 'arl4ab', 'axin2', 'btg2', 'cdc14b', 'cdkn1ca', 'cdx1a', 'crabp2b', 'creb3l1', 'dact2', 'dbx1a', 'efnb2a', 'ephb3a', 'erf', 'esrra', 'etv4', 'fgf8a', 'fn1a', 'foxb1b', 'foxd3', 'foxn2b', 'gbx1', 'gli2a', 'grhl1', 'helb', 'irx1b', 'itm2cb', 'jcada', 'kazald2', 'lamc1', 'lef1', 'meox1', 'mych', 'myclb', 'mycn', 'notch1a', 'nrarpa', 'olig4', 'osr1', 'pknox1.1', 'ppan', 'ripply1', 'rreb1a', 'shha', 'skia', 'sp5l', 'tbx16', 'tbxta', 'tlcd5a', 'tuba1a', 'tuba8l2', 'twist2', 'unc5b', 'vrtn', 'zic2a', 'zswim5']"
Paraxial mesoderm,Definitive endoderm late,"['add3b', 'alcamb', 'anp32e', 'aplnra', 'arl4ab', 'btg2', 'cdkn1ca', 'crabp2b', 'creb3l1', 'dact2', 'dbx1a', 'dkk1b', 'epcam', 'ephb3a', 'erf', 'esrra', 'fgf8a', 'foxa', 'foxb1a', 'foxb1b', 'foxd3', 'foxn2b', 'fzd7a', 'gli1', 'gli2a', 'helb', 'irx1b', 'itm2cb', 'jcada', 'kazald2', 'krt99', 'lamc1', 'lhx1a', 'meox1', 'mixl1', 'mych', 'ndr2', 'notch1a', 'oclna', 'olig4', 'osr1', 'pknox1.1', 'rasgef1ba', 'ripply1', 'rreb1a', 'sdc4', 'shha', 'si:dkey-261m9.12', 'skia', 'snai1a', 'sp5l', 'sp8b', 'tbxta', 'tlcd5a', 'tuba1a', 'tuba8l2', 'unc5b', 'vrtn', 'xbp1', 'ypel3', 'zeb1a', 'zeb1b', 'zeb2b', 'zic2a', 'zswim5']"
Paraxial mesoderm,Ectoderm dorsal posterior,"['bach1b', 'btg2', 'cdh2', 'creb3l1', 'creb3l2', 'ddx4', 'drll.3', 'efna1a', 'erf', 'esrra', 'ets2', 'fbln2', 'fgf8a', 'fscn1a', 'fzd7a', 'gli2a', 'id3', 'itgb5', 'kazald2', 'lamb1a', 'lft1', 'lhfpl6', 'meis3', 'meox1', 'mixl1', 'ndr2', 'nog1', 'notch1a', 'ntd5', 'osr1', 'prickle1b', 'ripply1', 'rnd1b', 'sdc4', 'shha', 'si:ch211-106e7.2', 'six4b', 'skilb', 'sp5l', 'tagln2', 'tbx1', 'tcf3b', 'tead1a', 'tlcd5a', 'vent', 'vrtn']"
Paraxial mesoderm,Mesoderm caudal,"['admp', 'ahi1', 'aplnra', 'arl4aa', 'atf6', 'bach1b', 'btg2', 'cdh2', 'cdh6', 'cdkn1ca', 'clic4', 'crabp2b', 'creb3l1', 'creb3l2', 'cst3', 'dbx1a', 'dlx3b', 'ednraa', 'efemp2b', 'efna1a', 'efnb2b', 'elf1', 'ephb3a', 'erf', 'fbln2', 'fezf2', 'fn1a', 'fn1b', 'foxa2', 'foxa3', 'foxp1b', 'fzd8a', 'gata6', 'gbx1', 'gli2a', 'her1', 'her5', 'her6', 'her8a', 'her9', 'hoxb1b', 'id3', 'kazald2', 'klf8', 'lamb1a', 'lamc1', 'lhfpl6', 'lhx5', 'meox1', 'msgn1', 'myclb', 'nog1', 'otx1', 'otx2a', 'pcdh8', 'perp', 'prdm1a', 'raraa', 'rhov', 'rnd1b', 'rrbp1b', 'sall3b', 'shha', 'six4a', 'six4b', 'six7', 'skilb', 'sox11b', 'sp5l', 'sp8b', 'stox1', 'tcf3b', 'tcf7l1b', 'tead1a', 'tlcd5a', 'tshz3b', 'tuba1a', 'twist2', 'uncx4.1', 'xbp1', 'zeb2b']"
Paraxial mesoderm,Mesoderm ventral,"['admp', 'alcamb', 'arl4aa', 'arl4ab', 'btg2', 'cdh2', 'cdkn1ca', 'clic4', 'creb3l1', 'creb3l2', 'dbx1a', 'dkk1b', 'ednraa', 'efnb2b', 'ephb3a', 'erf', 'esrra', 'etv4', 'fgf8a', 'foxb1b', 'foxd3', 'foxd5', 'gbx1', 'gli2a', 'her8a', 'her9', 'ism1', 'itgb5', 'jcada', 'kirrel3l', 'krt4', 'krt8', 'lef1', 'lft1', 'lmo4a', 'meis1b', 'meis3', 'meox1', 'mespab', 'mns1', 'myclb', 'notch1a', 'noto', 'nrarpa', 'ntd5', 'olig4', 'pcdh10b', 'rhov', 'rreb1a', 'sall3b', 'shha', 'skia', 'skilb', 'sox2', 'sp5l', 'sp8b', 'stox1', 'tbx16', 'tbx16l', 'tcf3b', 'tlcd5a', 'tshz3b', 'tuba1a', 'tuba8l2', 'twist2', 'unc5b', 'vrtn', 'wnt8a', 'zeb1a', 'zeb1b', 'zeb2b', 'zic3']"
Paraxial mesoderm,Neurectoderm posterior,"['acvr1ba', 'apoc1', 'bmp7a', 'cdh2', 'cdkn1ca', 'creb3l1', 'creb3l2', 'drll.3', 'efna1a', 'erf', 'ets2', 'eve1', 'fbln2', 'fgf8a', 'foxa2', 'fzd7a', 'gli1', 'gli2a', 'id3', 'itgb5', 'kazald2', 'lamb1a', 'lef1', 'lhfpl6', 'meis3', 'meox1', 'nog1', 'notch1a', 'ntd5', 'osr1', 'prickle1b', 'ripply1', 'rreb1a', 'sdc4', 'shha', 'si:ch211-106e7.2', 'six4b', 'skilb', 'stox1', 'tbx1', 'tcf3b', 'tead1a', 'tlcd5a', 'ved', 'vent', 'vrtn', 'ypel3', 'zic2a', 'znfl2a']"
Paraxial mesoderm,Notochord early,"['anp32e', 'aplnra', 'arl4aa', 'axin2', 'bach1b', 'bambia', 'baz1b', 'bmp7a', 'btg2', 'cdc14b', 'cdx1a', 'clic4', 'dbx1a', 'dkk1b', 'dlx3b', 'dnmt3bb.2', 'drll.3', 'efnb2a', 'eppk1', 'esrra', 'flrt3', 'fn1a', 'foxi1', 'fscn1a', 'fzd7a', 'gata2a', 'gata5', 'gata6', 'gli1', 'gli2a', 'grhl1', 'her5', 'hoxb1b', 'id3', 'itm2cb', 'kazald2', 'klf8', 'lamb1a', 'lamc1', 'lef1', 'lima1a', 'map2k6', 'meox1', 'msx3', 'mych', 'mycn', 'nrarpa', 'osr1', 'pknox1.1', 'ppan', 'raraa', 'rreb1a', 'sdc4', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six4b', 'skia', 'skilb', 'sox11b', 'sp5l', 'sp8b', 'tagln2', 'tbx1', 'tcf3b', 'tcf7', 'tead1a', 'tfap2c', 'tlcd5a', 'tshz3b', 'tuba1a', 'tuba8l2', 'uhrf1', 'ved', 'wnt8a', 'zeb2b', 'zic2b', 'zswim5']"
